driverId,week,hours-logged,miles-logged
69,6,58,3500
27,24,68,500
64,46,54,2600
25,34,76,1600
66,42,61,2700
59,43,54,2800
53,8,72,100
70,39,73,3700
30,6,73,1000
84,11,74,500
45,45,56,1000
109,50,76,2500
102,1,71,3000
91,14,63,1800
14,31,54,900
102,20,66,800
27,13,79,3600
51,50,74,600
101,52,77,1800
66,31,80,3800
56,17,72,1000
49,5,63,1400
98,47,73,3300
80,13,80,4000
21,17,76,1100
69,29,59,1100
49,29,66,600
43,7,69,1900
14,15,70,2900
16,2,74,3400
76,41,60,500
64,23,52,600
101,34,73,1400
70,45,50,300
35,48,58,3400
35,48,75,2000
24,5,58,2300
88,10,74,300
44,50,79,900
87,25,52,2800
74,18,63,1300
33,13,50,1300
85,41,63,3200
52,5,62,500
93,3,76,2000
101,31,51,200
66,30,68,3600
17,24,75,2800
44,9,78,2400
87,15,54,1800
57,11,71,200
104,46,66,3800
40,42,79,900
61,10,78,500
23,28,54,3900
50,21,73,1700
24,44,54,600
60,43,59,1000
57,22,62,2500
21,22,65,3300
60,6,75,3900
76,43,50,4000
84,19,55,1500
45,52,54,1500
11,28,61,2500
11,29,52,3700
35,15,56,500
55,29,61,200
45,22,80,600
100,13,72,1700
69,32,56,2900
48,51,73,400
49,32,71,2500
99,17,50,1300
40,32,71,3600
36,9,56,600
22,49,51,1300
20,32,79,2700
81,15,62,2800
81,35,64,3200
108,3,80,2400
63,39,80,1600
90,3,69,2700
70,15,68,3800
101,51,62,4000
22,40,62,3500
30,23,59,2200
10,11,55,1900
66,46,58,1700
107,7,56,2400
93,22,63,2100
61,23,75,3900
22,28,61,2800
68,19,69,1300
103,11,65,2500
30,43,77,1900
68,13,68,1700
19,47,74,3000
31,29,50,2100
30,8,73,3400
43,3,60,3500
37,34,62,2200
100,30,75,3700
42,34,59,900
34,36,71,1800
93,38,57,2200
105,12,51,1200
69,50,64,1400
72,14,75,400
60,9,77,200
25,27,54,2700
30,8,76,3900
10,50,52,1900
90,52,80,200
54,46,79,4000
15,11,53,300
22,43,52,3900
64,33,70,2900
12,28,75,0
19,30,51,3300
47,4,53,1400
61,25,67,3600
39,36,54,2400
23,43,63,4000
64,46,71,1700
36,33,75,1400
77,30,68,700
37,47,61,0
66,4,64,800
89,38,68,3900
47,2,64,2200
68,30,60,1300
54,39,71,2200
97,50,54,100
31,44,67,700
36,30,67,3300
54,28,60,1300
40,26,69,1900
86,21,53,500
86,23,54,2900
68,27,71,500
55,23,70,2100
86,15,62,1000
100,15,65,1200
90,31,76,200
15,21,73,2900
106,25,64,500
63,1,59,500
96,24,66,1400
62,52,52,2000
65,18,63,1900
59,3,62,800
57,9,54,1600
62,23,69,200
98,6,68,2800
76,38,56,100
53,12,74,3000
67,37,67,1300
95,26,56,1400
106,18,68,2500
91,51,80,1700
74,23,75,1100
69,8,63,1700
59,7,74,2300
96,2,61,3000
28,51,73,1700
83,24,68,900
62,1,70,600
35,37,79,3600
57,41,68,2300
74,5,59,700
30,36,57,2900
22,13,76,400
80,20,72,3800
30,27,74,200
70,10,58,3400
38,7,66,3100
108,2,77,2300
69,12,70,2600
36,29,63,3100
83,51,61,200
97,47,57,100
25,18,73,3800
39,34,80,3400
30,42,80,1000
54,28,50,1600
36,23,70,2100
11,20,60,400
73,29,67,1300
51,36,56,2600
87,10,66,3800
63,7,77,200
41,17,66,2700
80,37,69,300
92,22,61,1700
73,37,68,3000
91,14,51,800
64,48,72,3700
60,37,66,1000
56,38,66,1500
49,37,80,4000
34,10,70,200
74,16,61,400
26,24,60,2500
34,25,59,3900
68,44,55,2400
62,15,65,1300
11,46,55,1500
16,27,57,0
93,47,75,1100
97,52,58,500
63,8,60,1100
58,34,74,1500
15,34,67,400
80,33,72,1400
48,8,68,900
29,52,55,0
19,45,63,2000
64,5,74,3200
74,35,53,1300
108,21,59,3700
20,12,64,2200
47,18,75,1300
85,40,61,200
55,16,80,1300
102,36,52,300
78,43,54,3700
89,51,70,1800
11,39,59,1900
30,38,66,3600
16,2,55,3000
63,14,71,3900
107,17,57,2900
60,37,61,2900
38,34,68,1200
61,2,72,2000
65,29,77,1300
18,1,53,1600
54,27,68,2600
26,11,60,1400
14,31,54,1100
52,10,57,3600
86,9,64,1000
10,34,72,2300
102,31,51,500
61,22,57,3600
72,31,55,1500
84,12,54,1400
84,7,76,3100
71,16,58,1000
87,4,63,2400
70,31,50,400
80,36,79,3000
81,19,51,3200
86,51,58,800
37,25,55,2100
21,41,70,200
67,25,51,2200
15,44,79,2200
98,13,73,2900
105,52,80,1900
37,41,61,2000
67,44,56,2800
63,42,79,2500
57,29,80,1500
10,45,67,2500
51,12,52,2800
45,38,57,1400
91,44,61,3300
30,19,78,400
81,1,66,1600
31,41,51,1500
104,30,61,3500
36,39,50,900
92,17,76,3100
92,37,51,2000
92,7,80,1800
106,48,79,1600
17,16,58,2400
101,6,76,1000
56,39,55,1300
87,43,60,2300
106,2,80,300
11,50,66,700
106,3,75,500
72,47,67,2700
46,17,54,2400
86,44,54,3000
87,27,63,100
97,22,51,500
24,49,69,2800
44,51,66,700
17,10,67,2400
39,41,67,1100
71,1,73,1700
104,51,61,800
24,25,53,1000
82,10,69,900
96,5,62,300
72,52,57,1000
46,9,50,500
25,50,69,1100
107,24,54,1200
68,19,57,1400
64,9,80,2900
30,2,53,1300
96,26,64,800
37,34,51,3500
63,48,52,2400
88,7,70,3000
52,32,62,3800
70,14,54,2400
91,16,78,1100
104,52,66,1300
66,35,74,0
39,13,64,3500
46,15,69,3100
72,9,66,1400
97,12,52,1200
85,30,65,300
21,16,70,2200
93,42,55,400
16,12,72,2100
106,18,76,2400
15,34,51,700
63,17,60,2600
10,32,58,1000
22,28,66,200
28,47,61,1000
24,32,54,1900
41,37,80,2100
38,26,69,3300
72,18,70,1300
77,18,72,3600
86,4,50,1200
70,48,73,1700
72,15,74,2900
21,32,69,3200
82,45,75,2200
58,48,77,2400
93,3,55,1400
35,28,73,3800
10,32,73,600
72,5,63,1100
89,50,63,900
43,21,72,100
94,6,54,4000
53,26,63,1400
30,10,79,2500
28,46,53,1000
54,41,62,3700
22,40,58,1300
104,11,71,200
64,31,52,2800
12,19,53,3100
103,12,64,2900
104,44,72,2500
91,13,58,2100
11,46,65,1400
28,52,62,3100
23,41,57,2400
104,26,68,2100
78,40,57,2700
109,28,65,1800
60,29,53,2300
39,6,74,1700
45,38,57,2100
62,13,58,1600
21,15,72,1700
73,22,52,2900
28,34,71,3100
79,13,64,1200
38,11,77,800
103,14,66,2400
31,30,63,2900
97,28,77,1000
53,14,67,3600
13,2,67,2600
42,22,55,1100
56,28,50,3100
57,22,60,600
68,45,59,2700
52,2,50,1600
35,6,63,2800
106,5,77,1400
96,1,80,2800
38,15,69,2300
34,20,59,100
34,32,77,1500
85,5,52,600
20,16,53,700
69,39,74,600
86,51,53,1500
29,3,77,2000
13,21,75,2400
62,42,59,3000
27,18,67,1800
39,51,73,2900
79,38,76,400
53,7,60,2600
60,23,71,2700
80,50,76,2900
29,49,76,1600
92,13,57,1900
82,2,69,2900
41,33,57,100
40,23,52,3000
73,31,65,2600
85,51,57,2600
75,31,50,3700
31,29,76,1100
108,42,66,200
29,26,71,100
36,15,70,700
59,50,77,3000
44,9,59,2600
19,33,79,3700
39,18,55,3500
47,42,77,2700
67,17,68,1700
45,5,51,3700
47,30,52,2300
89,21,67,1500
19,5,60,3500
98,31,59,600
40,14,67,0
12,11,73,1100
79,33,61,3600
107,42,71,1200
98,9,66,3800
55,34,50,600
29,43,50,100
24,2,79,2800
61,23,57,2900
66,25,53,1900
21,2,72,2200
11,8,65,400
33,2,75,1300
68,46,77,3600
46,6,63,1400
32,10,60,2900
85,38,67,3500
39,35,59,3100
86,14,72,1200
10,32,73,3300
66,43,72,3900
14,22,69,3600
56,37,54,0
48,24,65,1800
74,15,79,300
86,39,68,300
43,15,77,3500
23,35,62,900
60,7,68,200
100,1,61,0
64,50,59,600
27,15,64,1600
31,24,51,3000
85,15,55,1300
88,43,79,3800
85,6,59,3300
72,2,61,3400
102,39,79,3500
101,50,77,2300
100,41,70,1700
96,30,73,1200
34,32,57,3000
74,16,68,1400
29,20,55,600
108,25,63,800
55,24,68,1100
105,2,77,1000
101,45,68,3100
93,3,80,2400
73,25,75,2000
75,17,59,200
57,16,53,3000
83,10,80,1300
92,27,62,1200
40,6,58,1400
57,41,58,500
55,6,68,400
70,21,70,2400
34,7,79,300
59,48,53,2200
21,5,76,1000
19,37,51,2300
74,8,51,3800
40,10,78,1700
90,3,59,1200
62,2,57,3100
88,44,65,600
19,9,58,100
51,16,66,2600
12,1,64,3100
43,16,58,2700
63,33,64,3600
100,24,74,1700
64,36,54,200
81,13,77,1100
81,7,51,3600
79,35,72,3400
94,48,58,3500
37,31,76,2000
30,46,78,3900
31,12,50,2100
105,1,55,3600
105,5,76,1500
92,26,58,3100
85,17,80,300
98,21,73,3700
67,38,70,3100
55,33,78,3900
109,35,56,2200
74,15,76,0
83,3,65,1800
26,17,64,1800
69,43,75,3700
34,40,76,4000
78,23,58,500
101,25,58,1000
98,4,66,3000
38,42,64,1300
71,5,75,1100
22,44,72,2300
31,47,60,100
76,23,79,100
34,33,69,900
68,13,50,2100
40,31,50,2700
59,32,53,3700
73,20,60,2800
97,52,55,3800
22,18,54,2600
71,20,53,1200
33,26,63,3200
77,12,68,1900
57,52,55,3800
80,23,55,3100
89,2,66,2800
45,51,50,3700
91,17,59,2600
83,41,59,200
85,16,76,1000
87,45,58,1200
83,45,73,600
14,30,71,1700
80,1,51,1600
95,36,78,2800
61,35,58,1200
98,9,65,2800
42,4,71,1500
78,52,53,3300
59,15,67,2600
47,40,61,3400
40,8,79,400
12,6,71,2900
10,46,64,1300
56,4,73,0
67,28,63,2300
102,34,76,1800
67,13,58,2600
26,33,55,3900
53,6,61,2300
34,36,69,4000
93,35,55,500
78,42,77,1700
10,12,75,400
56,27,79,3800
71,41,51,0
20,5,56,1200
103,10,75,800
48,34,67,2000
15,36,53,0
67,13,58,1900
41,39,58,4000
21,2,69,4000
74,47,52,3300
95,44,77,3000
76,34,56,3700
40,35,68,200
46,29,62,1800
34,10,68,3900
29,42,50,600
61,33,66,1500
68,45,65,3200
67,20,75,1000
13,33,73,2300
87,36,80,1900
23,37,66,2800
34,47,80,1700
10,2,78,900
86,42,75,1300
45,12,67,0
66,4,53,100
66,35,74,3300
60,36,72,1100
46,40,53,3700
27,44,67,3400
50,29,65,1300
96,34,73,1900
78,38,59,4000
82,3,69,2300
70,35,75,3600
25,37,68,1900
104,19,79,800
76,28,51,1400
32,46,61,1200
97,5,63,100
27,32,79,3400
91,8,60,700
103,40,58,600
21,23,59,4000
57,37,66,3200
81,30,74,3900
49,20,68,200
10,17,79,500
32,19,55,1400
29,3,73,4000
70,43,67,2300
103,9,52,1300
13,4,63,3400
97,13,52,500
21,47,71,1000
18,26,74,1800
62,34,53,3200
89,52,50,100
15,37,57,3800
81,4,80,1000
35,39,53,1000
56,27,60,1000
34,3,65,3200
55,6,73,2200
106,33,70,3400
56,46,68,1800
87,18,56,300
80,16,60,2200
46,19,62,2500
33,22,51,3100
78,40,78,1500
90,31,72,700
62,39,69,1300
82,12,77,500
42,23,76,2000
73,29,67,1300
72,10,57,2900
99,8,54,2800
98,44,50,3700
107,51,50,100
85,48,67,400
67,11,72,2000
14,16,57,1800
68,20,69,4000
101,23,53,400
37,19,66,4000
61,30,68,0
96,11,74,800
11,51,79,2300
103,49,59,3300
95,5,65,3900
52,50,65,1000
43,20,73,2000
20,17,70,3200
109,26,65,1100
42,1,73,3400
47,43,66,500
64,34,56,3500
46,36,74,1300
60,27,78,300
48,49,73,3300
33,32,54,600
76,11,59,600
34,9,62,3000
71,7,57,100
67,29,57,1900
81,23,70,1200
75,13,74,700
29,43,53,1300
46,48,52,1800
103,30,63,1600
28,32,70,2500
95,10,74,3500
101,13,60,1400
59,48,64,800
80,22,57,3900
99,43,74,1400
47,15,62,2000
72,13,70,3800
36,14,69,2100
28,43,80,2000
74,15,61,3800
87,9,74,2000
17,44,55,300
28,24,61,3600
95,34,53,3000
44,2,64,2800
84,18,77,2700
96,36,79,1100
36,6,69,3600
74,44,69,1700
83,7,71,3200
59,25,60,2800
73,14,60,3500
52,18,80,3400
32,1,74,2300
28,3,67,3600
93,24,64,1700
81,51,63,1800
12,14,80,1000
16,11,69,1600
90,31,65,0
77,48,64,1100
77,14,55,0
35,7,80,900
34,21,80,2100
13,6,77,200
105,40,79,1700
68,41,52,3100
42,28,71,1300
12,18,58,2500
58,17,78,3100
22,13,56,3100
42,29,50,4000
88,23,56,3800
72,19,57,3300
76,38,78,1900
63,26,76,2500
70,32,71,3100
91,41,76,2900
51,31,70,3200
97,27,66,2300
59,15,70,2800
41,48,58,3800
50,36,77,1000
31,48,71,1800
76,11,70,0
42,43,63,4000
58,8,72,1900
93,30,57,2100
25,28,53,1800
91,11,58,3700
49,20,64,3500
77,8,66,1300
29,43,58,2000
50,7,56,1400
44,18,72,2500
13,50,78,2400
76,45,74,1300
38,7,77,2500
48,23,58,200
41,48,54,3100
62,3,74,0
33,32,80,2700
47,45,63,1300
90,9,62,2100
47,50,50,3600
57,3,59,400
32,24,74,2500
64,15,53,800
94,51,67,1300
50,2,55,1600
102,42,51,3400
19,39,78,2200
77,31,79,2100
38,47,69,2100
88,33,73,3600
24,39,66,100
42,25,59,3000
37,16,73,0
103,19,65,700
24,49,67,1700
65,50,67,0
93,39,56,1100
43,4,53,500
76,1,78,2300
95,47,75,4000
23,39,59,500
35,34,73,3000
29,19,75,3200
102,50,80,500
